use_covariates,use_encoders,use_static_covariates,sample_weight,lags,lags_past_covariates,lags_future_covariates,num_leaves,max_depth,learning_rate,n_estimators,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,subsample_freq,min_split_gain,max_bin,WIS,error_flag,error_msg
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,456.04520927794357,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,1000,20,0.8,0.8,1.0,0,1,0.0,1024,458.12630352129,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,456.73210694523533,False,
True,True,False,linear,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",63,-1,0.1,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,457.68290919191753,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,5,0.8,0.8,0,0,1,0.0,1024,474.3707490831921,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,5,0.8,0.8,0,0.5,1,0.0,1024,468.26883297142086,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,5,0.8,0.8,0,1.0,1,0.0,1024,470.795824243658,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,5,0.8,0.8,0.5,0,1,0.0,1024,472.5561103468194,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,474.81843102953934,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,476.31271796097747,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,5,0.8,0.8,1.0,0,1,0.0,1024,470.6377537513537,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,470.32674283289396,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,472.0892857062901,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,10,0.8,0.8,0,0,1,0.0,1024,466.7558982381681,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,10,0.8,0.8,0,0.5,1,0.0,1024,463.3319906999578,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,10,0.8,0.8,0,1.0,1,0.0,1024,465.4691345404168,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,10,0.8,0.8,0.5,0,1,0.0,1024,467.6706619384252,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,471.5354717487757,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,469.70362826287595,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,10,0.8,0.8,1.0,0,1,0.0,1024,468.03297393343024,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,466.36021295664005,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,10,0.8,0.8,1.0,1.0,1,0.0,1024,469.3193633313619,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,20,0.8,0.8,0,0,1,0.0,1024,457.5297731868495,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,20,0.8,0.8,0,0.5,1,0.0,1024,462.11825142894213,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,20,0.8,0.8,0,1.0,1,0.0,1024,462.4679929594314,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,20,0.8,0.8,0.5,0,1,0.0,1024,466.8282885378807,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,20,0.8,0.8,0.5,0.5,1,0.0,1024,469.1845064746204,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,20,0.8,0.8,0.5,1.0,1,0.0,1024,468.9711353170456,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,20,0.8,0.8,1.0,0,1,0.0,1024,468.5061759430963,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,20,0.8,0.8,1.0,0.5,1,0.0,1024,466.4764826350679,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,500,20,0.8,0.8,1.0,1.0,1,0.0,1024,468.1655080388929,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0,0,1,0.0,1024,474.2139124125542,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0,0.5,1,0.0,1024,460.6977636857729,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0,1.0,1,0.0,1024,462.7874241598377,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0.5,0,1,0.0,1024,463.25524241827026,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0.5,0.5,1,0.0,1024,464.12470553680396,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0.5,1.0,1,0.0,1024,465.0159353460626,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,5,0.8,0.8,1.0,0,1,0.0,1024,455.6234835679365,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,5,0.8,0.8,1.0,0.5,1,0.0,1024,457.2532975151701,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,5,0.8,0.8,1.0,1.0,1,0.0,1024,458.21472259217927,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0,0,1,0.0,1024,471.7171153596327,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0,0.5,1,0.0,1024,457.9198372984294,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0,1.0,1,0.0,1024,459.7248971882578,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0.5,0,1,0.0,1024,458.8834549682426,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,461.93976647218017,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,460.40946520397455,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,10,0.8,0.8,1.0,0,1,0.0,1024,454.5446018858265,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,453.4675414883151,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,455.42085167377905,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0,0,1,0.0,1024,464.57374487405065,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0,0.5,1,0.0,1024,457.1838317589618,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0,1.0,1,0.0,1024,456.43319433124026,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0.5,0,1,0.0,1024,461.6620086266953,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,461.9623205061135,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,461.18226294382424,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,20,0.8,0.8,1.0,0,1,0.0,1024,454.77990367879784,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,454.853192534601,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.01,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,455.80480311642515,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,5,0.8,0.8,0,0,1,0.0,1024,481.1335720738178,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,5,0.8,0.8,0,0.5,1,0.0,1024,460.4430190477551,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,5,0.8,0.8,0,1.0,1,0.0,1024,465.6286556935976,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,5,0.8,0.8,0.5,0,1,0.0,1024,463.0644412333899,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,463.3288354322188,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,465.69163964763123,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,5,0.8,0.8,1.0,0,1,0.0,1024,457.94529061790496,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,456.3053570976616,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,463.5681924708574,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,10,0.8,0.8,0,0,1,0.0,1024,486.16874005746024,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,10,0.8,0.8,0,0.5,1,0.0,1024,458.712983114473,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,10,0.8,0.8,0,1.0,1,0.0,1024,457.8461687834778,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,10,0.8,0.8,0.5,0,1,0.0,1024,457.34728080076826,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,459.58947551204113,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,457.2503868943299,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,10,0.8,0.8,1.0,0,1,0.0,1024,458.5331882363913,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,457.9186312696037,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,10,0.8,0.8,1.0,1.0,1,0.0,1024,455.4158497164026,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,20,0.8,0.8,0,0,1,0.0,1024,480.3265535724786,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,20,0.8,0.8,0,0.5,1,0.0,1024,455.3663226065186,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,20,0.8,0.8,0,1.0,1,0.0,1024,455.78867468192374,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,20,0.8,0.8,0.5,0,1,0.0,1024,456.32416624790204,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,20,0.8,0.8,0.5,0.5,1,0.0,1024,460.03912385727136,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,20,0.8,0.8,0.5,1.0,1,0.0,1024,462.9589996035342,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,20,0.8,0.8,1.0,0,1,0.0,1024,454.15676925366273,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,20,0.8,0.8,1.0,0.5,1,0.0,1024,455.6812296044301,False,
True,True,False,no-covid,8,"{'agi-are-DE': 8, 'agi-are-00-04': 8, 'agi-are-05-14': 8, 'agi-are-15-34': 8, 'agi-are-35-59': 8, 'agi-are-60+': 8, 'default_lags': 1}","(0, 1)",20,-1,0.05,500,20,0.8,0.8,1.0,1.0,1,0.0,1024,455.9427001134398,False,
